2692	Přehled struktury neuronu	1h4kW8RX-6k		424
2694	Nultá mocnina	TWv6f7rwjF4		272
2695	Jednoduché frakční rezervní vykazování - 2. část	PASajlCGBTw		425
2699	Porovnání zlomků na číselné ose	7vWzd-ZV6-Q		175
2702	Co je to kůže?	TjYbFdSY0LA		668
2703	Homeostáza	X4W44wJbJgk		198
2710	Je rostoucí nerovnost nutně špatná?	r5L-riaIJjI		512
2711	Calvin Carter - Zakladatel Bottle Rocket Apps - 1. část	YoHhP6a_3GY		158
2712	Rush - CEO & zakladatel EyeVerify - 1. část	Ro5tCQtfrZU		176
2719	Zakladatel Bottle Rocket Apps - 4. část	3NYhESueUfE		116
2741	"Limity v bodech, ve kterých funkce není spojitá"	_bBAiZhfH_4		245
2744	Svislá asymptota přirozeného logaritmu	78tnNYNISOc		420
2782	Složené číslo ze zlomku	g8yk6zQDAek		310
2784	Převod centimetrů na metry	6bQ6HJsAv4A		184
2785	Převod minut na hodiny	DLno3b-Xsmo		294
2786	Vztah násobení a dělení	qcMJ1pN36r4		207
2787	Vzdálenosti v metrické soustavě	I3kQJvR7ZIg		416
2788	Příklad: peníze a vzdálenost	ZS157czfx4E		395
2789	Metrické jednotky objemu	LhMEqsL_M5o		254
2791	Porovnávání zlomků různých celků	xRzZuhWSlb8		179
2795	Slovní úloha: Směna peněz při nakupování	_YXF7WDpWpg		194
2796	Metrické jednotky hmotnosti	TD1zuENbEdk		266
2798	Poměry jako zlomky	ZCTe4fEvt48	UK-_qEDtvYo	143
2814	Převod jednotek vzdálenosti	9iulv2QvKwo		157
2815	Znázornění opačných čísel na ose	kQkeayQke8A		295
2835	Příklad na racionální čísla	oqAgaGeBOAU		153
2836	Příklad na racionální čísla	QfsK8ZyC_bE		144
2837	Slovní úloha s více kroky	-sSDb_wZqKQ		128
2966	Nájem kanceláře - co je výhodnější?	bAU1MLRwh7c		229
2967	Porovnání akruálního a hotovostního účetnictví	LU_6amWC6H8		242
3030	Středová rovnice kružnice	JvDpYlyKkNU		231
3100	Slovní úloha řešená více kroky (příklad 1)	GwycEivqYYI		220
3102	Slovní úloha s racionálními čísly	MZpULgKhaEU		201
3103	Slovní úloha na racionální čísla.	KiVGac1aBt8		248
3152	Paramagnetismus a diamagnetismus	-lIc5z3XjXQ		485
3165	Absorpce ve viditelné oblasti	5HMMfiyszjo		311
3221	Sestrojení grafu paraboly podle tabulky hodnot	nh3_IGxHA5A		424
3222	Posouvání a změna velikosti parabol	99v51U3HSCU		481
3234	Příklady na určení definičního oboru funkce	n17q8CBiMtQ		434
3383	Zjednodušování mocninného výrazu	9J6oP80qZ4g	Y6wNiYcuCoE	349
3384	Úprava mocninného výrazu do komplikovanějšího tvaru	LP1uQNkkaSA	vSijVSL3ChU	502
3385	Řešení složitějších rovnic s mocninami	mGSn-qR6k-g		422
3429	Rovnice s lomenými výrazy	CBlSsy1eslw		432
3430	Data čínsko-americké platební bilance	iNemmT1hnzA		257
3434	Koncové chování racionálních funkcí	Vtcmyr5IGYY		607
3435	Horizontální a vertikální asymptoty funkcí	fvC0dm2wzIo		664
3437	Definiční obor a obor hodnot kvadratické funkce	za0QJRZ-yQ4		487
3440	Porovnávání vlastností funkcí	w2BN2AJ4fOI		167
3443	Nerovnice s absolutní hodnotou	TvUCe6Bomy4		207
3456	Nejmenší společné násobky mnohočlenů	Ws03IbNrjfM		412
3457	Asymptoty racionální funkce	2N62v_63SBo		1266
3458	Porovnání vlastností funkcí	fZO-JylMFqY		143
3459	Porovnávání vlastností funkcí 3	QYoNHOjr7Rg		220
3461	Porovnávání vlastností funkcí 4 - slovní úloha	NOsnG2DkGKM		224
3462	Porovnávání vlastností funkcí 5 - slovní úloha	kJIqoTw_Og8		226
3493	Co je to funkce?	kvGsIo1TmsM		477
3494	Rozpoznání zápisu funkce z grafu	kzYtx_AqzjM		44
3495	Rozdíl mezi rovnicemi a funkcemi	l3iXON1xEC4		258
3496	Úvod do průměrné změny jedné proměnné v závislosti na druhé	f4MYCepzLyQ		596
3497	Průměrná změna	U1lQbh21y1k		140
3499	Číselné obory	-QHff5pRdM8		529
3509	Porovnávání vlastností funkcí 2	wl2iQAuQl7Y		156
3515	Zjednodušení lomeného výrazů: vytknutí jednočlenu	XFwQV-KCudw		419
3534	Úvod do symetrie funkcí	8VgmBe3ulb8		745
3535	Grafické znázornění symetrie funkcí	zltgXTlUVLw		233
3536	Rovnice s lomenými výrazy	McOMtxI_Jzs		312
3542	Analytická optimalizace objemu krabice	cRboY08YG8g		540
3552	Grafy funkcí s druhou odmocninou	outcfkh69U0		901
3562	Jak se chovají funkce mnohočlenů v minus a plus nekonečnu?	tZKzaF28sOk		490
3613	Grafy po částech definované funkce	IJWDyPFXGyM		263
3614	Porovnávání kvadratických funkcí	4Bx06GFyhUA		239
3650	Použití řetízkového pravidla pro složené funkce	yAFphxolU5w	""	557
3725	Kdy použít less a kdy fewer	ZkFihBrRMCM	""	432
3833	Rezistivita a konduktivita	4rsswT_Rv1M	""	722
